5/27/2020,316.140015,318.709991,313.089996,318.109985,318.109985,28236300
5/28/2020,316.769989,323.440002,315.630005,318.25,318.25,33390200
5/29/2020,319.25,321.149994,316.470001,317.940002,317.940002,38399500
6/1/2020,317.75,322.350006,317.209991,321.850006,321.850006,20197800
6/2/2020,320.75,323.440002,318.929993,323.339996,323.339996,21910700
6/3/2020,324.660004,326.200012,322.299988,325.119995,325.119995,26122800
6/4/2020,324.390015,325.619995,320.779999,322.320007,322.320007,21890100
6/5/2020,323.350006,331.75,323.230011,331.5,331.5,34312600
6/8/2020,330.25,333.600006,327.320007,333.459991,333.459991,23913600
6/9/2020,332.140015,345.609985,332.01001,343.98999,343.98999,36928100
6/10/2020,347.899994,354.769989,346.089996,352.839996,352.839996,41662900
6/11/2020,349.309998,351.059998,335.480011,335.899994,335.899994,50415600
6/12/2020,344.720001,347.799988,334.220001,338.799988,338.799988,50001500
6/15/2020,333.25,345.679993,332.579987,342.98999,342.98999,34702200
6/16/2020,351.459991,353.200012,344.720001,352.079987,352.079987,41276300
6/17/2020,355.149994,355.369995,351.089996,351.589996,351.589996,27604481
